date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,7.35,7.39,7.05,7.15,8354800.0,60062075.0,430000000.0,0.019429767441860465
2025-12-02,7.18,7.27,7.07,7.24,5926200.0,42465512.0,430000000.0,0.013781860465116279
2025-12-03,7.17,7.24,7.01,7.01,5360849.0,38001286.0,430000000.0,0.012467090697674418
2025-12-04,7.0,7.12,6.99,7.02,3831600.0,26959589.0,430000000.0,0.008910697674418605
2025-12-05,7.04,7.15,6.95,7.13,4922224.0,34624560.0,430000000.0,0.011447032558139536
2025-12-08,7.05,7.28,7.05,7.19,5020418.0,36189626.0,430000000.0,0.011675390697674419
2025-12-09,7.27,8.2,7.16,7.93,21977856.0,172356970.0,430000000.0,0.051111293023255816
2025-12-10,7.9,7.9,7.38,7.43,14383555.0,108820721.0,430000000.0,0.03345012790697675
2025-12-11,7.36,7.65,7.22,7.25,9067597.0,66990659.0,430000000.0,0.021087434883720932
2025-12-12,7.22,7.42,7.13,7.35,5704200.0,41662193.0,430000000.0,0.013265581395348837
2025-12-15,7.33,7.56,7.22,7.45,6430349.0,47720066.0,430000000.0,0.0149543
2025-12-16,7.45,7.78,7.36,7.58,6557300.0,49266055.0,430000000.0,0.01524953488372093
2025-12-17,7.57,7.69,7.4,7.63,6704640.0,50460836.0,430000000.0,0.015592186046511627
2025-12-18,7.59,8.11,7.57,7.8,13307497.0,104974414.0,430000000.0,0.030947667441860467
2025-12-19,7.82,7.94,7.66,7.67,8901300.0,69435128.0,430000000.0,0.020700697674418605
2025-12-22,7.71,8.07,7.64,7.87,9176000.0,72521239.0,430000000.0,0.02133953488372093
2025-12-23,7.92,7.95,7.46,7.59,9882600.0,75725872.0,430000000.0,0.022982790697674418
2025-12-24,7.51,7.64,7.5,7.53,4796900.0,36243378.0,430000000.0,0.011155581395348836
2025-12-25,7.54,7.57,7.42,7.48,4355267.0,32570748.0,430000000.0,0.010128527906976744
2025-12-26,7.46,7.55,7.41,7.49,3258800.0,24338890.0,430000000.0,0.00757860465116279
2025-12-29,7.54,7.56,7.35,7.46,6352000.0,47264895.0,430000000.0,0.014772093023255814
2025-12-30,7.44,7.58,7.33,7.43,6452000.0,47895231.0,430000000.0,0.015004651162790698
2025-12-31,7.78,7.78,7.43,7.43,5416700.0,41040903.0,429999500.0,0.012596991391850455
2026-01-05,7.43,7.54,7.37,7.44,3729100.0,27784169.0,429999500.0,0.008672335665506587
2026-01-06,7.47,7.5,7.43,7.49,3911200.0,29174289.0,429999500.0,0.009095824530028523
2026-01-07,7.48,7.59,7.45,7.48,4406900.0,33104863.0,429999500.0,0.0102486165681588
2026-01-08,7.53,7.53,7.37,7.37,5454877.0,40393732.0,429999500.0,0.012685775216017693
2026-01-09,7.41,7.49,7.27,7.38,6718600.0,49537986.0,429999500.0,0.01562466933101085
2026-01-12,7.39,7.44,7.31,7.39,6495667.0,47859821.0,429999500.0,0.015106219890953362
2026-01-13,7.39,7.59,7.38,7.45,9078200.0,68201330.0,429999500.0,0.021112117572229736
2026-01-14,7.4,7.74,7.35,7.68,11223103.0,84877115.0,429999500.0,0.02610026988403475
2026-01-15,7.68,7.75,7.45,7.47,6149303.0,46501481.0,429999500.0,0.014300721279908465
2026-01-16,7.5,7.63,7.43,7.45,4850500.0,36375626.0,429999500.0,0.011280245674704273
2026-01-19,7.42,7.44,7.33,7.35,5417700.0,39944121.0,429999500.0,0.012599316975949971
2026-01-20,7.4,7.4,7.22,7.23,5359603.0,39015513.0,429999500.0,0.012464207516520368
2026-01-21,7.2,7.59,7.2,7.47,7202400.0,53551245.0,429999500.0,0.016749786918356883
2026-01-22,7.55,7.63,7.41,7.55,6036100.0,45287869.0,429999500.0,0.014037458183090911
2026-01-23,7.6,7.63,7.5,7.58,5641400.0,42620185.0,429999500.0,0.013119550139011789
2026-01-26,7.6,8.0,7.59,7.63,8927900.0,69535148.0,429999500.0,0.020762582282072423
2026-01-27,7.66,7.97,7.59,7.89,10387950.0,81191798.0,429999500.0,0.024158051346571334
2026-01-28,7.89,7.95,7.68,7.9,8845100.0,69238987.0,429999500.0,0.020570023918632465
2026-01-29,8.3,9.18,8.27,8.38,31407848.0,274383248.0,429999500.0,0.07304159190882781
2026-01-30,8.25,8.54,8.04,8.12,16297400.0,135247371.0,429999500.0,0.03790097430345849
2026-02-02,8.1,8.26,7.88,7.9,9845551.0,78932777.0,429999500.0,0.02289665685657774
2026-02-03,7.9,8.18,7.74,8.04,8632100.0,68416685.0,429999500.0,0.020074674505435472
2026-02-04,7.98,8.32,7.9,8.29,9098900.0,74250997.0,429999500.0,0.021160257163089724
2026-02-05,8.38,8.38,8.02,8.04,7479800.0,60868259.0,429999500.0,0.01739490394756273
2026-02-06,8.01,8.12,7.99,8.03,3658400.0,29494298.0,429999500.0,0.008507916869670779
