date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,92.66,93.41,91.28,91.33,3264670.0,422262226.0,256119472.0,0.012746668476655301
2025-12-02,91.37,91.85,90.0,90.38,1643172.0,208854471.0,256119472.0,0.006415646522963315
2025-12-03,90.37,91.76,88.59,88.99,1518151.0,190893539.0,256119472.0,0.005927511048437582
2025-12-04,89.01,90.78,87.66,90.29,2127892.0,268122382.0,256119472.0,0.008308200791543097
2025-12-05,90.19,97.91,89.48,95.06,7145588.0,951480999.0,256119472.0,0.027899432808451207
2025-12-08,97.18,98.18,95.36,96.81,5713540.0,779955635.0,256119472.0,0.022308104711382507
2025-12-09,95.53,96.82,94.27,94.72,2974628.0,398585976.0,256119472.0,0.01161422041351077
2025-12-10,94.85,95.35,93.32,94.59,2616649.0,346511263.0,256119472.0,0.010216517235362722
2025-12-11,94.69,95.05,91.48,91.56,2534063.0,331239425.0,256119472.0,0.009894066156750472
2025-12-12,92.2,93.56,90.78,92.57,2715323.0,352039010.0,256119472.0,0.010601782749263202
2025-12-15,91.5,93.54,91.05,91.17,2393098.0,309506415.0,256119472.0,0.009343678484547244
2025-12-16,91.08,92.17,90.07,90.66,2850122.0,364697712.0,256119472.0,0.011128095719328986
2025-12-17,90.27,95.66,89.7,93.93,4599758.0,599064705.0,256119472.0,0.017959423249162408
2025-12-18,93.27,93.68,91.21,91.28,2808199.0,364400283.0,256119472.0,0.010964410390475895
2025-12-19,91.67,93.51,91.07,91.53,2671939.0,346355665.0,256119472.0,0.010432393051317863
2025-12-22,91.14,92.69,91.14,92.13,2132802.0,275792435.0,256119472.0,0.00832737153229802
2025-12-23,92.18,92.91,91.15,91.43,2004708.0,258570167.0,256119472.0,0.007827237750982088
2025-12-24,91.14,93.89,91.13,93.63,3118602.0,407096206.0,256119472.0,0.012176356509121649
2025-12-25,93.63,95.82,93.63,95.43,3075336.0,410188485.0,256119472.0,0.012007427533662884
2025-12-26,95.06,98.17,94.7,95.76,4220003.0,573229395.0,256119472.0,0.016476697250102094
2025-12-29,95.41,96.46,94.78,95.16,2105930.0,282853132.0,256119472.0,0.008222451747050299
2025-12-30,94.84,96.58,94.78,95.57,2504048.0,335852087.0,256119472.0,0.009776874754762887
2025-12-31,95.12,96.58,94.04,94.21,2666782.0,356364322.0,256119472.0,0.010412257916883414
2026-01-05,94.22,97.54,93.76,97.36,4565622.0,616148868.0,256119472.0,0.017826141699995385
2026-01-06,97.04,107.72,96.83,105.68,11642880.0,1681114115.0,256119472.0,0.04545878495329711
2026-01-07,103.96,105.79,102.53,103.52,5226459.0,764349834.0,256119472.0,0.02040633208864338
2026-01-08,101.9,102.86,100.52,101.12,4991079.0,709382397.0,256119472.0,0.01948730786076273
2026-01-09,100.82,104.93,100.57,103.11,5367964.0,775936881.0,256119472.0,0.020958828151886866
2026-01-12,102.88,113.81,102.58,112.57,10757946.0,1643390466.0,256119472.0,0.04200362399622626
2026-01-13,111.78,113.74,106.99,107.52,6452329.0,996870658.0,256119472.0,0.025192653059975072
2026-01-14,107.72,116.5,106.87,107.65,9742200.0,1526284748.0,256119472.0,0.03803771702293686
2026-01-15,107.15,108.84,104.38,105.97,4535168.0,675197806.0,256119472.0,0.017707236254180626
2026-01-16,106.75,110.34,106.5,107.45,3927981.0,596401509.0,256119472.0,0.015336518419809955
2026-01-19,106.67,107.37,103.38,103.81,3540128.0,520663482.0,256119472.0,0.0138221743640015
2026-01-20,104.31,104.65,101.56,102.81,2345401.0,339302879.0,256119472.0,0.009157448989274819
2026-01-21,102.87,104.31,101.89,103.07,2472760.0,358410888.0,256119472.0,0.00965471301611929
