date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,8.82,9.54,8.8,9.51,227792878.0,2160613538.0,8074538502.0,0.028211256648733234
2025-12-02,9.32,9.51,8.56,8.56,241211526.0,2157519433.0,8074538502.0,0.029873103700013788
2025-12-03,8.56,8.79,8.48,8.62,114663626.0,1008880777.0,8074538502.0,0.014200641432522578
2025-12-04,8.79,9.05,8.67,8.7,97845572.0,878634339.0,8074538502.0,0.012117791249092987
2025-12-05,8.56,8.66,8.1,8.19,162597540.0,1363540343.0,8074538502.0,0.020137069129056214
2025-12-08,8.19,8.24,8.07,8.21,77226617.0,639642406.0,8074538502.0,0.009564214348705077
2025-12-09,8.24,8.32,8.03,8.1,65845393.0,547415380.0,8074538502.0,0.008154694287938637
2025-12-10,7.97,8.11,7.82,8.09,56827715.0,463352533.0,8074538502.0,0.007037890151359637
2025-12-11,8.2,8.26,8.06,8.07,42891324.0,354783484.0,8074538502.0,0.005311922655316605
2025-12-12,8.13,8.36,8.12,8.25,78036381.0,651786681.0,8074538502.0,0.00966450045171882
2025-12-15,8.19,8.7,8.16,8.49,97631161.0,843065208.0,8074538502.0,0.012091237285674905
2025-12-16,8.47,8.49,8.17,8.23,54945908.0,460868427.0,8074538502.0,0.006804835717408534
2025-12-17,8.27,8.68,8.23,8.62,85162575.0,733611726.0,8074538502.0,0.010547051695760184
2025-12-18,8.6,8.84,8.59,8.74,60248225.0,535154656.0,8074538502.0,0.007461506931334464
2025-12-19,8.46,8.52,8.3,8.38,76221392.0,651353214.0,8074538502.0,0.009439721165627059
2025-12-22,8.4,8.89,8.38,8.79,108020175.0,958710493.0,8074538502.0,0.013377876020189172
2025-12-23,8.55,8.88,8.54,8.78,70198097.0,623966261.0,8074538502.0,0.00869375964739192
2025-12-24,8.59,8.69,8.44,8.6,83341143.0,726131778.0,8074538502.0,0.010321474469328129
2025-12-25,8.61,8.89,8.55,8.77,61291460.0,544748568.0,8074538502.0,0.007590707504189693
2025-12-26,8.81,8.92,8.64,8.77,53298205.0,474479629.0,8074538502.0,0.00660077414787216
2025-12-29,8.78,9.01,8.53,8.98,91156232.0,817723037.0,8074538502.0,0.011289342663660754
2025-12-30,8.9,8.95,8.79,8.84,48872474.0,440285032.0,8074538502.0,0.0060526646802036635
2025-12-31,8.82,8.98,8.76,8.84,56796719.0,511521842.0,8074538502.0,0.007034051418038554
2026-01-05,8.84,9.03,8.71,8.83,85724452.0,770574089.0,8074538502.0,0.010616637963738327
2026-01-06,8.77,9.06,8.75,9.0,82522576.0,750481558.0,8074538502.0,0.010220098149208132
2026-01-07,9.11,9.33,8.83,8.87,70557376.0,646247162.0,8074538502.0,0.008738254945780925
2026-01-08,9.33,9.65,9.24,9.45,160255751.0,1540204449.0,8074538502.0,0.01984704772418955
2026-01-09,9.71,9.92,9.52,9.68,142704807.0,1407982108.0,8074538502.0,0.017673431981859167
2026-01-12,9.92,10.64,9.71,10.53,193414145.0,2028152201.0,8074538502.0,0.023953585081313667
2026-01-13,10.55,11.17,10.47,11.04,148553287.0,1642951212.0,8074538502.0,0.018397743346347844
2026-01-14,11.17,11.48,10.73,11.08,115167142.0,1290310910.0,8074538502.0,0.01426299991900144
2026-01-15,10.97,11.54,10.95,11.21,93510062.0,1074277779.0,8074538502.0,0.01158085529926426
2026-01-16,10.99,11.44,10.9,11.05,105790346.0,1194354687.0,8074538502.0,0.013101720423253485
2026-01-19,11.1,11.54,11.1,11.27,91554099.0,1053925467.0,8074538502.0,0.011338616934865412
2026-01-20,11.27,11.38,10.88,11.08,88545732.0,994375772.0,8074538502.0,0.01096604245283714
2026-01-21,11.0,11.1,10.75,10.88,82997367.0,917595869.0,8074538502.0,0.010278899156830102
2026-01-22,10.88,11.27,10.83,10.89,70694298.0,789080595.0,8074538502.0,0.008755212199742384
2026-01-23,10.81,10.93,10.52,10.64,94524914.0,1029445367.0,8074538502.0,0.011706540748624447
2026-01-26,10.88,11.27,10.88,11.2,141182052.0,1596869059.0,8074538502.0,0.017484844733235257
2026-01-27,11.05,11.46,10.93,11.07,120937805.0,1366430022.0,8074538502.0,0.014977673952516871
2026-01-28,11.24,11.26,10.77,11.0,106450765.0,1191568447.0,8074538502.0,0.013183510732363587
2026-01-29,11.22,11.34,10.78,10.86,114454635.0,1277766968.0,8074538502.0,0.014174758714897512
2026-01-30,10.91,11.32,10.86,11.18,131873216.0,1490650202.0,8074538502.0,0.01633198181757831
2026-02-02,11.12,11.42,10.56,10.62,127926683.0,1416145118.0,8074538502.0,0.01584321914723839
2026-02-03,10.9,11.37,10.67,11.34,130141966.0,1457340010.0,8074538502.0,0.01611757327898862
2026-02-04,11.52,11.96,11.31,11.81,154345547.0,1830831999.0,8074538502.0,0.01911509208381009
2026-02-05,11.81,12.05,11.24,11.47,125241050.0,1470745124.0,8074538502.0,0.015510614008339767
2026-02-06,11.32,11.37,11.06,11.18,81522024.0,926496194.0,8074538502.0,0.010096183698895934
2026-02-09,11.47,11.99,11.42,11.83,105257295.0,1258992237.0,8074538502.0,0.013035704142587047
2026-02-10,11.8,12.19,11.42,12.13,96161150.0,1160070439.0,8074538502.0,0.011909182175078073
2026-02-11,12.13,12.25,11.81,11.83,77633736.0,941470323.0,8074538502.0,0.009614634443909175
2026-02-12,12.25,13.01,12.25,13.01,102161394.0,1332852266.0,8074538502.0,0.012652288917155504
2026-02-13,12.99,13.0,11.93,12.0,185787335.0,2304730248.0,8074538502.0,0.02300903450444653
2026-02-24,13.2,13.2,12.92,13.2,154832220.0,2069005993.0,8074538502.0,0.01917536463064103
2026-02-25,13.77,14.52,13.59,14.52,210754342.0,3086592751.0,8074538502.0,0.026101100632289733
2026-02-26,14.41,15.54,14.4,15.36,269108282.0,4132297432.0,8074538502.0,0.03332800777819611
2026-02-27,15.74,16.16,15.41,15.99,219378273.0,3524536219.0,8074538502.0,0.027169140743543638
2026-03-02,17.23,17.58,15.67,17.58,415211865.0,7071400898.0,8074538502.0,0.05142236486916934
2026-03-03,18.61,19.34,17.64,19.34,379546392.0,7281220686.0,8074538502.0,0.04700533558741336
2026-03-04,18.51,18.51,17.42,17.43,346669938.0,6203936380.0,8074538502.0,0.04293371539613472
2026-03-05,17.07,18.11,16.24,17.19,300505771.0,5301964404.0,8074538502.0,0.03721646394101249
2026-03-06,16.74,17.57,16.39,16.85,246877747.0,4231473368.0,8074538502.0,0.030574843000482358
2026-03-09,17.37,17.37,15.23,15.48,289930585.0,4691564371.0,8074538502.0,0.035906768532738616
2026-03-10,15.26,17.02,15.26,16.21,325402109.0,5448213608.0,8074538502.0,0.040299777989714264
2026-03-11,16.1,16.24,15.7,16.05,220060438.0,3567687973.0,8074538502.0,0.027253624209667555
2026-03-12,16.05,16.19,15.33,15.72,188926841.0,2996355910.0,8074538502.0,0.02339785003851357
2026-03-13,15.62,16.01,15.11,15.34,159629831.0,2507993820.0,8074538502.0,0.019769529981244247
2026-03-16,15.34,16.68,15.21,16.49,226116131.0,3668384172.0,8074538502.0,0.028003598093438133
2026-03-17,16.54,16.8,16.17,16.23,144440913.0,2421744129.0,8074538502.0,0.017888441917048647
2026-03-18,16.13,17.86,15.82,17.74,254881525.0,4507936770.0,8074538502.0,0.03156607958917625
2026-03-19,17.72,18.02,16.71,17.39,230454861.0,4052862970.0,8074538502.0,0.028540932827667877
2026-03-20,17.37,17.5,16.33,16.52,187448692.0,3221641077.0,8074538502.0,0.023214787068458517
2026-03-23,16.93,17.56,16.44,16.74,188887185.0,3235781417.0,8074538502.0,0.02339293879807671
2026-03-24,17.18,18.16,16.75,17.82,245978803.0,4378938990.0,8074538502.0,0.030463512303405695
2026-03-25,18.12,18.24,16.8,17.14,224006621.0,3976727257.0,8074538502.0,0.027742343533876928
2026-03-26,16.93,17.12,16.35,16.43,156472775.0,2652108152.0,8074538502.0,0.019378540948345582
2026-03-27,16.46,17.42,16.05,16.83,153691404.0,2611725216.0,8074538502.0,0.01903407903274371
2026-03-30,16.76,17.03,16.34,16.77,123229068.0,2089830761.0,8074538502.0,0.015261437909978028
2026-03-31,17.05,17.1,15.67,16.11,151989625.0,2500072594.0,8074538502.0,0.018823320362192014
2026-04-01,16.42,17.72,16.42,17.72,196844026.0,3523412682.0,8074538502.0,0.024378362422972318
2026-04-02,17.87,19.49,17.86,19.17,329987622.0,6428486573.0,8074538502.0,0.04086767583289926
2026-04-03,19.74,20.98,19.74,20.07,212553429.0,4358551773.0,8074538502.0,0.026323910517901696
2026-04-07,20.44,20.64,19.67,19.95,169543711.0,3464258835.0,8074538502.0,0.020997325228928606
2026-04-08,18.89,20.94,18.75,19.85,267232539.0,5433812429.0,8074538502.0,0.03309570434691823
2026-04-09,20.01,20.43,18.57,19.44,200280645.0,3936070533.0,8074538502.0,0.02480397423956701
2026-04-10,19.3,19.44,18.41,18.78,224686622.0,4284133408.0,8074538502.0,0.027826558997067992
2026-04-13,18.41,18.63,17.77,17.94,177940848.0,3268935182.0,8074538502.0,0.02203727779066574
2026-04-14,17.92,18.73,17.53,18.24,207441990.0,3799575830.0,8074538502.0,0.025690878797422073
2026-04-15,17.9,18.8,17.67,18.15,138348980.0,2577433611.0,8074538502.0,0.017133979851075332
2026-04-16,18.28,18.4,17.72,17.8,117155669.0,2141262591.0,8074538502.0,0.014509271207386213
2026-04-17,17.71,18.37,17.52,18.26,141336429.0,2580855609.0,8074538502.0,0.01750396372065005
2026-04-20,18.05,18.81,17.85,18.78,157766654.0,2962335089.0,8074538502.0,0.01953878279989902
2026-04-21,18.79,19.42,18.35,18.79,156075733.0,2981361354.0,8074538502.0,0.019329368850162926
2026-04-22,18.59,18.68,17.11,17.68,229376449.0,4113669355.0,8074538502.0,0.02840737572100068
2026-04-23,17.03,17.6,16.98,17.25,143078903.0,2501776261.0,8074538502.0,0.01771976230772328
2026-04-24,17.17,17.33,16.64,17.16,142876774.0,2466351002.0,8074538502.0,0.017694729421949072
2026-04-27,17.13,17.39,16.72,16.92,108570328.0,1871260104.0,8074538502.0,0.013446010316640137
2026-04-28,16.92,17.16,16.4,16.54,111438620.0,1887810840.0,8074538502.0,0.013801237057993783
2026-04-29,16.88,17.43,16.74,17.34,123680032.0,2156798239.0,8074538502.0,0.015317288036878568
2026-04-30,16.93,17.65,16.62,17.33,117727798.0,2054607603.0,8074538502.0,0.014580127145451068
2026-05-06,17.85,18.43,16.83,18.35,217357088.0,3925260126.0,8074538502.0,0.026918824889640734
2026-05-07,18.2,19.21,17.44,18.14,264758031.0,4897320897.0,8074538502.0,0.03278924621319491
2026-05-08,17.81,19.55,17.81,19.19,239805488.0,4585543912.0,8074538502.0,0.029698971395158008
