date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,32.47,33.69,31.63,32.11,17091477.0,774685915.0,222585284.0,0.07678619490406204
2025-12-02,31.48,32.07,30.89,31.0,12319556.0,535348098.0,222585284.0,0.055347576347410284
2025-12-03,30.98,31.28,29.86,30.1,9643852.0,408037206.0,222585284.0,0.04332654803899794
2025-12-04,29.76,30.47,28.86,29.78,9717964.0,399462394.0,222585284.0,0.04365950805624688
2025-12-05,29.76,30.11,29.12,30.08,7880045.0,325405368.0,222585284.0,0.03540236289834866
2025-12-08,30.09,32.27,30.09,31.49,15006240.0,657565728.0,222585284.0,0.0674179340625232
2025-12-09,31.49,32.01,30.69,31.28,9093206.0,397295423.0,222585284.0,0.040852682785623866
2025-12-10,31.2,31.31,30.29,30.8,7597889.0,325033379.0,222585284.0,0.0341347319259435
2025-12-11,30.87,31.01,29.88,29.88,6943307.0,293833577.0,222585284.0,0.03119391756375053
2025-12-12,29.98,30.89,29.61,29.99,9838313.0,414573849.0,222585284.0,0.04420019519349716
2025-12-15,29.77,29.99,28.82,28.86,8280741.0,337495915.0,222585284.0,0.037202553786080485
2025-12-16,28.95,28.95,27.72,27.96,7795054.0,305423321.0,222585284.0,0.03502052723305823
2025-12-17,27.97,28.66,27.94,28.61,8298217.0,328059195.0,222585284.0,0.037281067512082246
2025-12-18,28.1,28.44,27.55,27.59,7232514.0,281888321.0,222585284.0,0.03249322628175185
2025-12-19,27.94,27.95,27.21,27.48,5601411.0,214725139.0,222585284.0,0.02516523509254098
2025-12-22,27.5,28.28,27.43,27.84,6411909.0,249438106.0,222585284.0,0.02880652702988217
2025-12-23,27.68,29.53,27.68,28.88,17361134.0,698582159.0,222585284.0,0.07799767211924037
2025-12-24,28.89,30.82,28.68,30.65,16948245.0,708272344.0,222585284.0,0.07614270222823895
2025-12-25,30.22,30.64,29.78,29.91,10969746.0,460292317.0,222585284.0,0.04928333896503239
2025-12-26,30.22,31.23,30.01,30.69,14857869.0,633963359.0,222585284.0,0.06675135360700665
2025-12-29,30.55,30.6,29.31,30.22,9825537.0,410938800.0,222585284.0,0.04414279696945284
2025-12-30,29.82,30.41,29.25,30.02,8781065.0,364926524.0,222585284.0,0.03945033940339021
2025-12-31,30.07,30.77,29.42,30.11,7358119.0,308874770.0,222586467.0,0.03305735114615032
2026-01-05,29.96,32.65,29.7,32.1,15648200.0,688353336.0,222586467.0,0.07030166842982417
2026-01-06,32.27,32.91,31.56,31.8,13262682.0,593335323.0,222586467.0,0.059584404113840396
2026-01-07,31.74,32.62,31.41,32.12,13416088.0,598664571.0,222586467.0,0.0602736014494538
2026-01-08,31.74,32.67,31.62,31.76,10066887.0,448054320.0,222586467.0,0.04522686008579309
2026-01-09,31.61,32.25,31.32,31.59,9374907.0,416081020.0,222586467.0,0.042118045748037326
2026-01-12,31.44,32.8,30.98,32.32,13703986.0,607742843.0,222586467.0,0.06156702240123161
2026-01-13,32.32,32.95,31.37,31.59,10990324.0,491579176.0,222586467.0,0.04937552650044982
2026-01-14,31.42,33.44,31.42,32.2,14438752.0,652942312.0,222586467.0,0.06486805866773562
2026-01-15,32.19,34.08,31.61,33.84,20058413.0,936716415.0,222586467.0,0.09011515062144367
2026-01-16,33.45,33.76,32.29,32.98,13639344.0,625557649.0,222586467.0,0.061276609417588716
2026-01-19,32.8,33.51,31.92,33.01,9322952.0,428062875.0,222586467.0,0.04188463083876524
2026-01-20,32.95,32.95,30.55,30.67,10971552.0,483239582.0,222586467.0,0.049291190735328935
2026-01-21,30.41,31.29,29.9,31.15,6404575.0,275482065.0,222586467.0,0.02877342493602722
2026-01-22,31.06,33.11,31.06,32.02,8044414.0,360478106.0,222586467.0,0.03614062484760136
2026-01-23,31.91,33.92,31.53,33.26,14763346.0,675697381.0,222586467.0,0.06632634139433104
2026-01-26,34.47,34.52,31.74,32.12,10082372.0,455986001.0,222586467.0,0.045296428556009204
2026-01-27,31.91,33.08,31.57,32.75,9754964.0,442965583.0,222586467.0,0.04382550355139066
2026-01-28,32.38,33.16,31.44,31.48,8986763.0,400772479.0,222586467.0,0.04037425599643486
2026-01-29,31.19,31.49,29.91,29.91,6696620.0,285825973.0,222586467.0,0.030085476849767333
2026-01-30,29.69,30.19,28.68,29.23,6487158.0,265206291.0,222586467.0,0.029144440304180758
2026-02-02,29.36,29.4,28.04,28.13,5535996.0,221367902.0,222586467.0,0.024871215553279796
2026-02-03,28.59,29.92,28.39,29.79,8334805.0,339873543.0,222586467.0,0.0374452459412099
2026-02-04,29.55,29.83,28.54,28.9,6366815.0,257939606.0,222586467.0,0.02860378299638495
2026-02-05,28.67,29.17,27.91,28.0,6265672.0,247140875.0,222586467.0,0.02814938430196657
2026-02-06,27.93,31.28,27.53,29.81,12841105.0,530173631.0,222586467.0,0.05769041205905838
2026-02-09,31.19,32.25,30.14,32.18,14836465.0,654941167.0,222586467.0,0.0666548384543073
2026-02-10,32.19,32.97,31.94,32.28,8950758.0,403947316.0,222586467.0,0.04021249863317162
2026-02-11,32.04,32.62,31.81,32.21,5845565.0,262433364.0,222586467.0,0.02626199642227126
2026-02-12,31.81,32.79,31.77,32.51,6259651.0,282778308.0,222586467.0,0.028122334139927742
2026-02-13,32.18,32.88,32.04,32.22,5014883.0,227258158.0,222586467.0,0.02253004447031364
2026-02-24,32.7,33.22,32.05,33.0,6639508.0,303895904.0,222586467.0,0.029828893416058398
2026-02-25,33.13,36.14,33.13,35.42,15292474.0,745748028.0,222586467.0,0.06870352095574615
2026-02-26,35.62,35.84,34.33,34.75,9501357.0,460360236.0,222586467.0,0.04268613958457771
2026-02-27,34.33,34.42,32.93,33.43,8867316.0,413015284.0,222586467.0,0.039837624090596664
2026-03-02,32.91,33.81,32.35,33.0,7580602.0,349060298.0,222586467.0,0.03405688630656957
2026-03-03,32.99,34.4,31.14,31.17,9029162.0,407252260.0,222586467.0,0.04056473927500723
2026-03-04,30.83,32.03,30.59,31.0,5381565.0,235126257.0,222586467.0,0.024177413265650153
2026-03-05,31.69,31.98,30.61,31.03,6905387.0,300509012.0,222586467.0,0.031023391013255085
2026-03-06,30.83,36.1,30.83,35.59,22650621.0,1075743909.0,222586467.0,0.10176099789570765
2026-03-09,34.35,34.85,32.96,34.6,13208410.0,625644163.0,222586467.0,0.059340579766693546
2026-03-10,34.7,35.28,34.13,34.42,11685571.0,563386318.0,222586467.0,0.05249901828038809
2026-03-11,35.11,41.3,35.11,39.35,35102399.0,1896834996.0,222586467.0,0.1577023054146414
2026-03-12,39.24,39.41,37.21,37.67,23291231.0,1237233419.0,222586467.0,0.10463902551631767
2026-03-13,37.29,38.2,36.52,36.6,18013603.0,936205201.0,222586467.0,0.08092856337038676
2026-03-16,36.85,39.79,36.85,38.36,21124652.0,1137147720.0,222586467.0,0.09490537445836723
2026-03-17,38.02,38.35,35.23,35.3,16385115.0,827342396.0,222586467.0,0.07361235937133591
2026-03-18,35.84,36.12,34.7,35.55,9648394.0,477549095.0,222586467.0,0.04334672332078482
2026-03-19,34.88,35.52,33.81,33.95,9304799.0,448008252.0,222586467.0,0.041803076015398545
2026-03-20,34.3,35.94,33.99,34.02,12082974.0,588310445.0,222586467.0,0.05428440534976459
2026-03-23,33.32,34.37,31.96,32.41,11326690.0,523454647.0,222586467.0,0.05088669653937227
2026-03-24,33.35,33.61,30.95,33.47,10900332.0,490930633.0,222586467.0,0.04897122519133205
2026-03-25,33.26,35.46,32.47,35.13,14183168.0,685603897.0,222586467.0,0.06371981275932646
2026-03-26,34.61,39.78,34.56,37.79,21415655.0,1139011853.0,222586467.0,0.09621274504527717
2026-03-27,37.41,41.5,36.5,40.82,22535283.0,1231380996.0,222586467.0,0.10124282623165945
2026-03-30,40.37,42.05,39.44,41.49,17622790.0,1008116316.0,222586467.0,0.07917278277299761
2026-03-31,41.29,41.57,39.46,40.1,10989987.0,619022594.0,222586467.0,0.04937401248207961
2026-04-01,40.66,41.01,39.44,40.44,9827706.0,553166290.0,222586467.0,0.04415230688755215
2026-04-02,40.3,40.87,38.94,39.19,7086485.0,391563273.0,222586467.0,0.03183699842812097
2026-04-03,39.54,41.57,38.72,39.01,7693449.0,428411742.0,222586467.0,0.03456386681405928
2026-04-07,39.43,42.3,39.21,40.02,12041647.0,682845995.0,222586467.0,0.054098738177105796
2026-04-08,40.49,41.28,38.72,40.83,14170081.0,792271125.0,222586467.0,0.06366101763051031
2026-04-09,40.02,41.57,39.69,41.1,12182863.0,694865161.0,222586467.0,0.05473317027849676
2026-04-10,40.93,42.92,40.45,41.39,15601300.0,908122740.0,222586467.0,0.07009096379610535
2026-04-13,39.76,42.66,39.44,41.85,15782612.0,897900084.0,222586467.0,0.07090553263509951
2026-04-14,41.8,42.77,40.15,42.21,14766692.0,854364588.0,222586467.0,0.06634137375476651
2026-04-15,42.16,45.17,41.59,44.33,19490426.0,1197335671.0,222586467.0,0.08756339171329765
2026-04-16,43.37,45.73,42.18,43.67,16551062.0,1010596961.0,222586467.0,0.07435789885644754
2026-04-17,42.8,45.29,42.46,43.85,15152085.0,925765144.0,222586467.0,0.06807280426442099
2026-04-20,43.66,45.5,43.14,45.5,13760514.0,858069280.0,222586467.0,0.06182098213545031
2026-04-21,45.09,51.27,43.57,48.68,19883309.0,1314937621.0,222586467.0,0.08932847206744154
2026-04-22,48.46,50.87,46.2,46.64,20403216.0,1358000208.0,222586467.0,0.09166422503125493
2026-04-23,45.89,45.97,39.82,40.39,22823791.0,1324368243.0,222586467.0,0.10253898769146644
2026-04-24,39.52,43.85,38.99,43.46,19640453.0,1147757083.0,222586467.0,0.08823740843148384
2026-04-27,42.87,45.85,42.06,44.53,13836817.0,854945747.0,222586467.0,0.062163783748811645
2026-04-28,45.17,47.44,42.41,45.65,18763179.0,1179572691.0,222586467.0,0.08429613557773034
2026-04-29,44.98,48.18,44.33,47.3,20152992.0,1299353012.0,222586467.0,0.09054005965241364
2026-04-30,46.61,50.39,46.09,49.13,18743548.0,1265540282.0,222586467.0,0.08420794063818804
2026-05-06,51.34,56.04,49.03,53.92,20436937.0,1474714073.0,222586467.0,0.09181572121363515
2026-05-07,53.06,53.06,50.91,51.37,17678806.0,1270471771.0,222586467.0,0.07942444227752625
2026-05-08,50.26,52.7,50.05,50.19,12412326.0,883535926.0,222586467.0,0.0557640640389876
2026-05-11,50.26,52.38,48.89,52.13,14858422.0,1043324419.0,222586467.0,0.06675348326544937
2026-05-12,51.51,57.34,50.93,55.46,18696528.0,1390104459.0,222586467.0,0.08399669688813562
2026-05-13,53.81,60.19,53.5,58.57,15592723.0,1248274326.0,222586467.0,0.07005243045616066
2026-05-14,58.08,58.57,54.21,54.56,15134915.0,1175514312.0,222586467.0,0.06799566570235377
2026-05-15,55.21,55.63,51.98,52.55,10870337.0,811290437.0,222586467.0,0.04883646857111039
2026-05-18,52.56,53.85,50.61,51.3,10960266.0,798266945.0,222586467.0,0.04924048684415302
2026-05-19,50.98,52.06,49.66,51.45,8680307.0,614657833.0,222586467.0,0.03899746070366443
2026-05-20,50.91,51.91,48.97,51.52,9751506.0,689228460.0,222586467.0,0.0438099680157105
2026-05-21,51.86,52.69,46.96,47.6,13072207.0,918294392.0,222586467.0,0.058728669250139094
2026-05-22,47.9,51.23,47.8,50.68,11939904.0,826761157.0,222586467.0,0.05364164390101937
2026-05-25,50.69,51.97,47.88,48.86,12645846.0,872061267.0,222586467.0,0.05681318442419053
2026-05-26,48.4,49.46,46.33,49.04,10703563.0,718059730.0,222586467.0,0.04808721367593296
2026-05-27,48.76,48.76,44.74,45.5,13657848.0,877529629.0,222586467.0,0.06135974115623121
2026-05-28,45.9,47.97,44.46,46.84,15284325.0,989194734.0,222586467.0,0.068666910464058
2026-05-29,46.84,49.52,46.36,47.18,14071510.0,944507925.0,222586467.0,0.0632181739961756
2026-06-01,46.46,47.9,45.19,45.39,8777440.0,568136398.0,222586467.0,0.03943384392726805
2026-06-02,45.39,46.08,43.45,44.77,7965689.0,497162599.0,222586467.0,0.03578694206957335
2026-06-03,44.89,45.67,43.63,44.32,8777377.0,547732473.0,219037467.0,0.04007249134231451
2026-06-04,43.49,43.95,41.84,42.17,13166652.0,780127784.0,218901402.00000003,0.0601487787638747
2026-06-05,42.08,42.78,40.66,41.34,8928889.0,519762128.0,218901402.00000003,0.040789546884674587
2026-06-08,40.01,40.52,38.24,38.99,9755414.0,537625586.0,218901402.00000003,0.04456533357424544
2026-06-09,40.05,42.56,39.44,42.48,11587544.0,668757589.0,218901402.00000003,0.05293499216601636
2026-06-10,41.95,43.31,41.62,42.79,9852945.0,584939163.0,218901402.00000003,0.04501088120029491
2026-06-11,42.36,43.52,41.55,42.53,10056514.0,598370854.0,218901402.00000003,0.04594083869778047
2026-06-12,43.25,47.32,42.73,46.1,17931510.0,1137639951.0,218901402.00000003,0.08191592121461148
2026-06-15,48.0,52.52,47.2,51.82,30985600.0,1567539597.0,303839006.0,0.1019803230925525
2026-06-16,52.3,55.89,51.1,54.51,40491765.0,2164239077.0,303839006.0,0.133267171760034
2026-06-17,53.0,65.41,53.0,61.01,47813662.0,2923240435.0,303839006.0,0.1573651211852635
2026-06-18,59.28,65.7,59.21,63.98,37459474.0,2325968998.0,303839006.0,0.12328724508794635
2026-06-22,63.99,65.2,58.8,62.0,34369905.0,2115206930.0,303839006.0,0.11311880410772539
2026-06-23,60.5,60.88,57.0,57.78,23594366.0,1376316269.0,303839006.0,0.07765417057742745
2026-06-24,57.67,69.0,57.0,67.89,36463180.0,2313817595.0,303839006.0,0.1200082256719863
2026-06-25,66.67,72.24,66.33,69.88,31707108.0,2196551907.0,303839006.0,0.10435496224602578
2026-06-26,69.9,69.9,65.62,66.43,20631363.0,1390307880.0,303839006.0,0.06790228572561878
2026-06-29,67.15,68.4,60.02,62.65,23435263.0,1484176258.0,303839006.0,0.07713052813238863
2026-06-30,61.9,63.87,61.56,63.11,17922863.0,1126543299.0,303839006.0,0.05898802538868232
2026-07-01,63.11,64.1,60.64,61.08,18287438.0,1135272353.0,303839006.0,0.060187920704295614
2026-07-02,58.64,61.33,57.55,57.91,14182321.0,840567589.0,303839006.0,0.046677091222448244
2026-07-03,58.38,60.74,55.98,56.8,16897119.0,977244076.0,303839006.0,0.05561207964194038
2026-07-06,56.53,60.5,54.22,54.75,13659945.0,774489231.0,303839006.0,0.04495783862589387
2026-07-07,54.71,56.14,51.0,52.69,17715903.0,940736875.0,303839006.0,0.05830687518771043
2026-07-08,52.68,53.47,49.49,49.57,15359483.0,785354919.0,303839006.0,0.050551386414159086
2026-07-09,50.57,50.98,47.1,50.25,14506805.0,714769676.0,303839006.0,0.04774503837074823
2026-07-10,50.25,54.36,49.27,49.35,17036444.0,881725125.0,303839006.0,0.05607062840378039
2026-07-13,49.05,49.74,44.22,44.45,15531985.0,719882032.0,303839006.0,0.05111912787129115
