date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,32.4,32.42,31.6,31.99,31859802.0,1023724493.0,1678123584.0,0.018985372891344814
2025-12-02,32.18,33.9,31.88,32.81,46282030.0,1543111845.0,1678123584.0,0.027579631465330743
2025-12-03,32.77,34.16,32.51,32.56,46276366.0,1541699299.0,1678123584.0,0.02757625626695203
2025-12-04,32.71,33.53,32.01,32.16,36299198.0,1191896520.0,1678123584.0,0.021630825253928378
2025-12-05,32.12,33.51,31.81,33.16,40662118.0,1342583861.0,1678123584.0,0.02423070528755527
2025-12-08,33.71,36.14,33.71,35.11,54029106.0,1911190103.0,1678123584.0,0.03219614247433162
2025-12-09,35.09,35.75,34.43,35.16,44597032.0,1572315113.0,1678123584.0,0.026575534975617147
2025-12-10,35.07,35.3,33.49,34.68,37415731.0,1286821968.0,1678123584.0,0.022296171364694913
2025-12-11,34.94,35.28,33.81,33.84,39160777.0,1360417434.0,1678123584.0,0.023336050677898106
2025-12-12,33.86,34.14,32.14,32.63,56332116.0,1854304046.0,1678123584.0,0.03356851458205834
2025-12-15,31.88,33.41,31.42,32.99,48997298.0,1599538099.0,1678123584.0,0.02919766962765002
2025-12-16,32.52,34.06,32.42,33.08,52571848.0,1750701335.0,1678123584.0,0.03132775708609551
2025-12-17,33.07,35.0,32.42,34.9,77723504.0,2642959125.0,1678123584.0,0.04631572116681485
2025-12-18,34.2,35.8,33.64,34.04,68062283.0,2354787486.0,1678123584.0,0.04055856413016123
2025-12-19,34.41,34.81,32.81,32.85,58413719.0,1965224356.0,1678123584.0,0.03480894944624054
2025-12-22,33.03,35.99,32.94,35.39,94376896.0,3283955705.0,1678123584.0,0.056239538553556255
2025-12-23,35.39,38.93,35.32,37.69,103394973.0,3902163733.0,1678123584.0,0.06161344372119854
2025-12-24,37.61,40.65,37.61,40.13,106511989.0,4200865865.0,1678123584.0,0.06347088499055382
2025-12-25,40.17,40.67,39.17,39.35,52269347.0,2081245302.0,1678123584.0,0.031147495630452923
2025-12-26,38.79,39.33,38.04,38.54,49273113.0,1912100602.0,1678123584.0,0.02936202879799346
2025-12-29,38.98,39.3,36.79,37.93,61350142.0,2325707997.0,1678123584.0,0.03655877468437986
2025-12-30,37.82,38.38,37.14,37.5,59030851.0,2233316761.0,1678123584.0,0.03517670066902534
2025-12-31,37.45,37.58,35.8,36.13,58593288.0,2147415049.0,1678123584.0,0.03491595527209991
2026-01-05,37.77,39.28,37.2,37.76,81254356.0,3105115755.0,1678123584.0,0.048419768826751676
2026-01-06,37.76,37.78,36.34,36.74,73331638.0,2709052029.0,1678123584.0,0.043698592105597865
2026-01-07,36.37,37.05,35.93,36.54,54575510.0,2002714588.0,1678123584.0,0.03252174662244661
2026-01-08,36.19,37.29,35.92,36.72,53144501.0,1965148964.0,1678123584.0,0.0316690031096065
2026-01-09,36.72,37.12,35.61,36.85,54505301.0,2002042081.0,1678123584.0,0.03247990882178079
2026-01-12,36.85,37.06,35.77,36.59,59398812.0,2166927438.0,1678123584.0,0.03539596997881176
2026-01-13,36.3,36.92,35.38,35.4,48571312.0,1757166500.0,1678123584.0,0.028943823007495494
2026-01-14,35.45,36.79,35.41,36.18,48730505.0,1777874663.0,1678123584.0,0.029038686700204316
2026-01-15,36.8,38.67,36.8,38.58,76479209.0,2910701900.0,1678123584.0,0.045574241211545956
2026-01-16,38.94,39.11,38.06,38.5,50335875.0,1951958111.0,1678123584.0,0.029995332572597944
2026-01-19,37.69,39.55,37.59,39.26,43104328.0,1688594962.0,1678123584.0,0.025686027185945322
2026-01-20,39.5,40.48,36.29,37.01,63819531.0,2408530775.0,1678123584.0,0.038030292648577664
2026-01-21,37.03,39.08,36.49,39.05,62072967.0,2369462967.0,1678123584.0,0.0369895087536056
2026-01-22,39.63,41.12,38.98,40.91,82433053.0,3322064046.0,1678123584.0,0.04912215869317048
2026-01-23,41.1,41.1,38.88,39.44,62082903.0,2462761710.0,1678123584.0,0.0369954296524564
2026-01-26,38.74,39.57,38.21,38.74,36513051.0,1425611048.0,1678123584.0,0.0217582610411606
2026-01-27,38.32,38.97,37.39,38.81,34376825.0,1323173691.0,1678123584.0,0.020485276130890726
2026-01-28,38.78,42.69,38.58,42.69,86593135.0,3590224618.0,1678123584.0,0.05160116681847432
2026-01-29,43.73,44.63,41.73,41.98,87473371.0,3793020367.0,1678123584.0,0.0521257026800715
2026-01-30,41.77,43.33,39.74,42.64,60901793.0,2553304210.0,1678123584.0,0.036291601870485364
2026-02-02,42.59,43.04,39.57,39.62,50440896.0,2073512893.0,1678123584.0,0.030057914971773618
2026-02-03,40.38,41.13,38.25,40.67,53297739.0,2129446494.0,1678123584.0,0.03176031819596905
2026-02-04,40.38,41.88,38.95,40.99,56242363.0,2285173647.0,1678123584.0,0.03351503044009421
2026-02-05,40.27,41.6,37.65,38.47,65548821.0,2579961928.0,1678123584.0,0.03906078290357905
2026-02-06,38.07,38.95,37.01,37.5,41959659.0,1597158366.0,1678123584.0,0.025003914729560227
2026-02-09,38.17,39.28,37.86,39.05,35968565.0,1400779260.0,1678123584.0,0.0214337998362819
2026-02-10,39.05,41.96,38.64,40.99,53945594.0,2208272706.0,1678123584.0,0.032146377367162964
2026-02-11,42.42,45.08,42.25,45.08,29670848.0,1330299439.0,1678123584.0,0.01768096717243919
2026-02-12,47.53,49.59,46.44,49.59,129663486.0,6316808579.0,1678123584.0,0.07726694698547303
2026-02-13,49.59,49.7,47.23,47.54,79513232.0,3865640860.0,1678123584.0,0.04738222664773657
2026-02-24,48.89,51.78,48.84,51.45,75532530.0,3861666574.0,1678123584.0,0.04501011172249874
2026-02-25,51.33,51.68,50.01,51.1,58891064.0,3012377027.0,1678123584.0,0.035093401082908565
2026-02-26,51.11,53.27,50.26,52.58,62001887.0,3242659437.0,1678123584.0,0.03694715192084447
2026-02-27,52.19,52.29,48.11,50.34,82659063.0,4133986849.0,1678123584.0,0.04925683888130137
2026-03-02,49.97,52.2,49.38,50.55,50977644.0,2595845661.0,1678123584.0,0.03037776507406501
2026-03-03,50.86,51.04,46.35,46.56,58678107.0,2819893157.0,1678123584.0,0.03496649922536337
2026-03-04,45.74,47.62,45.74,46.39,29574290.0,1390430299.0,1678123584.0,0.017623427906010528
2026-03-05,47.62,48.45,46.18,46.68,35988423.0,1711701974.0,1678123584.0,0.021445633291332134
2026-03-06,46.3,46.62,44.53,44.73,42264944.0,1918035324.0,1678123584.0,0.025185835181016084
2026-03-09,43.08,44.6,41.76,44.35,47128914.0,2037872167.0,1678123584.0,0.028084292747774173
2026-03-10,45.41,46.84,45.34,46.45,45309619.0,2102735293.0,1678123584.0,0.027000168183084185
2026-03-11,46.45,47.3,45.66,45.82,33166991.0,1543007884.0,1678123584.0,0.019764331611944023
2026-03-12,45.61,46.81,44.65,45.75,33690536.0,1545959856.0,1678123584.0,0.02007631399809944
2026-03-13,45.74,46.73,44.85,45.72,45638045.0,2104541498.0,1678123584.0,0.027195878441334153
2026-03-16,46.24,46.4,43.38,45.27,46194805.0,2060360437.0,1678123584.0,0.027527653767840735
2026-03-17,45.64,45.74,42.23,42.27,44829549.0,1957159071.0,1678123584.0,0.026714092708919345
2026-03-18,42.91,43.82,41.92,43.76,34649573.0,1500445258.0,1678123584.0,0.0206478076646827
2026-03-19,42.62,42.86,41.43,41.7,31907075.0,1353088240.0,1678123584.0,0.019013543045468574
2026-03-20,42.23,42.74,41.07,41.3,37547218.0,1579847752.0,1678123584.0,0.022374524950362653
2026-03-23,40.31,40.94,38.68,38.82,42507371.0,1695686428.0,1678123584.0,0.025330298319673695
2026-03-24,39.67,40.46,38.23,40.07,34960893.0,1387327202.0,1678123584.0,0.020833324394778304
2026-03-25,40.77,42.34,40.67,40.96,36308415.0,1512998766.0,1678123584.0,0.02163631769804148
2026-03-26,40.97,41.72,40.06,40.18,28653444.0,1176309288.0,1678123584.0,0.01707469239643318
2026-03-27,39.4,40.48,38.58,39.85,30920178.0,1227847749.0,1678123584.0,0.018425447502679278
2026-03-30,39.43,41.06,38.89,40.62,35198417.0,1421731928.0,1678123584.0,0.020974865817748975
2026-03-31,40.26,40.55,38.89,39.05,28104143.0,1117910406.0,1678123584.0,0.016747361915390373
2026-04-01,41.34,42.56,40.68,40.94,45033672.0,1876295758.0,1678123584.0,0.026835730353456495
2026-04-02,40.94,41.06,38.91,39.3,26660383.0,1064259159.0,1678123584.0,0.015887020034872475
2026-04-03,39.68,40.72,39.45,39.49,28331040.0,1138136267.0,1678123584.0,0.016882570670075273
2026-04-07,39.75,41.24,39.57,40.44,33445729.0,1367975995.0,1678123584.0,0.01993043260871066
2026-04-08,41.94,43.53,41.49,43.48,53384889.0,2285869314.0,1678123584.0,0.03181225120068392
2026-04-09,42.62,43.61,42.36,42.85,32190065.0,1389874419.0,1678123584.0,0.019182177824633922
2026-04-10,43.55,46.12,43.46,45.32,58364039.0,2651425330.0,1678123584.0,0.03477934495198656
2026-04-13,44.74,49.86,44.74,49.86,63982945.0,3112835222.0,1678123584.0,0.03812767165067147
2026-04-14,50.24,51.64,48.86,51.41,83214317.0,4234013464.0,1678123584.0,0.0495877167768831
2026-04-15,50.41,51.59,47.72,48.23,75451855.0,3749820818.0,1678123584.0,0.04496203719403779
2026-04-16,48.48,49.88,47.76,48.57,50844239.0,2494873978.0,1678123584.0,0.030298268545160975
2026-04-17,47.97,50.09,47.46,49.02,55782061.0,2750799833.0,1678123584.0,0.03324073478964944
2026-04-20,49.1,51.01,48.72,49.01,52766851.0,2637519063.0,1678123584.0,0.03144396008917541
2026-04-21,49.02,50.9,49.02,50.44,51454006.0,2593273837.0,1678123584.0,0.030661630937426836
2026-04-22,50.31,51.52,49.6,51.44,55211340.0,2817113655.0,1678123584.0,0.03290064005202611
2026-04-23,52.4,54.99,52.1,52.82,76074391.0,4081534699.0,1678123584.0,0.04533300868024747
2026-04-24,51.71,53.1,50.57,52.22,44382533.0,2312748616.0,1678123584.0,0.026447714234615036
2026-04-27,53.26,53.93,51.51,51.77,44771670.0,2359028652.0,1678123584.0,0.026679602400486852
2026-04-28,51.85,54.62,50.72,53.08,53801290.0,2839496301.0,1678123584.0,0.03206038608417531
2026-04-29,52.45,57.25,52.36,56.58,58174264.0,3250615918.0,1678123584.0,0.03466625733328589
2026-04-30,56.69,56.91,53.21,54.86,48540638.0,2670709191.0,1678123584.0,0.028925544258366135
2026-05-06,55.89,60.35,55.89,60.35,45471881.0,2737944825.0,1678123584.0,0.02709686070415181
2026-05-07,62.59,63.49,60.18,62.82,59176568.0,3669281515.0,1678123584.0,0.035263533963896664
2026-05-08,62.01,64.56,60.83,62.05,39511281.0,2485151592.0,1678123584.0,0.023544917297342507
2026-05-11,63.04,63.57,60.18,62.72,47817743.0,2981311524.0,1678123584.0,0.028494768475883597
2026-05-12,62.7,66.38,60.26,65.62,61031055.0,3856252457.0,1678123584.0,0.03636862957049056
2026-05-13,63.94,67.49,62.23,66.53,56609494.0,3725442236.0,1678123584.0,0.03373380514983573
2026-05-14,66.54,71.49,64.65,68.4,59764812.0,4066124063.0,1678123584.0,0.035614070721504146
2026-05-15,68.4,69.7,63.68,64.41,63574241.0,4209114946.0,1678123584.0,0.037884123437716966
2026-05-18,63.37,67.52,62.89,65.27,42035402.0,2753256191.0,1678123584.0,0.02504905026112785
2026-05-19,64.97,65.53,61.69,63.92,37983159.0,2416183050.0,1678123584.0,0.02263430379153768
2026-05-20,63.77,65.81,62.46,64.84,31117139.0,2017411790.0,1678123584.0,0.01854281728514221
2026-05-21,66.06,69.07,64.31,64.43,45676700.0,3061792311.0,1678123584.0,0.027218913097642277
2026-05-22,64.63,70.88,64.63,70.88,49637303.0,3457930137.0,1678123584.0,0.029579050955045753
2026-05-25,72.59,75.19,70.66,74.46,46644426.0,3408610586.0,1678123584.0,0.02779558457120164
2026-05-26,73.57,76.62,72.2,73.82,51180798.0,3825996730.0,1678123584.0,0.030498825287947326
2026-05-27,74.63,74.86,69.81,70.35,43843135.0,3170780470.0,1678123584.0,0.02612628498760196
2026-05-28,70.4,76.51,70.4,76.08,50805220.0,3770152170.0,1678123584.0,0.030275016979917493
2026-05-29,75.73,75.73,70.5,71.15,46230736.0,3360008906.0,1678123584.0,0.027549065182555708
2026-06-01,72.4,72.4,64.04,64.04,61264871.0,4043836916.0,1678123584.0,0.036507961382658216
2026-06-02,63.24,65.73,60.6,65.43,68404115.0,4333582959.0,1678123584.0,0.04076226307299189
2026-06-03,64.25,67.31,62.28,63.62,71157841.0,4596631987.0,1678123584.0,0.04240321849859659
2026-06-04,62.81,64.45,61.52,63.8,46253648.0,2923900312.0,1678123584.0,0.02756271852740972
2026-06-05,62.8,66.35,60.93,62.73,53943680.0,3450405674.0,1678123584.0,0.03214523680754135
2026-06-08,59.25,61.79,57.8,58.8,49100504.0,2918659194.0,1678123584.0,0.02925917046166726
2026-06-09,61.13,64.68,60.8,64.68,45592531.0,2866631629.0,1678123584.0,0.027168756481763385
2026-06-10,64.68,65.55,61.87,62.8,54513170.0,3466136536.0,1678123584.0,0.03248459798774868
2026-06-11,62.47,65.0,60.76,63.88,53153001.0,3369986201.0,1678123584.0,0.031674068290789247
2026-06-12,65.87,67.46,61.92,61.92,64734942.0,4195273371.0,1678123584.0,0.03857578942171639
2026-06-15,64.26,68.11,62.32,68.11,55542323.0,3687548140.0,1678123584.0,0.03309787403595658
2026-06-16,70.9,74.92,70.9,74.92,54708520.0,4031304606.0,1678123584.0,0.032601007769401565
2026-06-17,76.26,82.41,75.76,82.41,82574346.0,6698619785.0,1678123584.0,0.049206355710212105
2026-06-18,82.25,82.8,78.2,80.55,71875513.0,5785203120.0,1678123584.0,0.042830881876218245
2026-06-22,81.95,85.42,79.37,84.32,74231022.0,6077260945.0,1678123584.0,0.04423453833064061
2026-06-23,83.25,83.57,75.89,76.8,59306494.0,4673667364.0,1678123584.0,0.03534095734393779
2026-06-24,76.99,84.48,76.99,84.48,63695054.0,5260067753.0,1678123584.0,0.037956116347626516
2026-06-25,87.04,92.93,85.0,92.93,37853239.0,3405597700.0,1678123584.0,0.02255688398691857
2026-06-26,95.19,102.22,94.78,97.67,89184847.0,8799773848.0,1678123584.0,0.05314557750712119
2026-06-29,99.0,99.58,87.9,90.5,95229717.0,8748511786.0,1678123584.0,0.05674773771607992
2026-06-30,90.0,93.8,87.76,90.0,56531561.0,5105034000.0,1678123584.0,0.03368736458923397
2026-07-01,93.0,94.2,87.77,88.7,45008001.0,4064990246.0,1678123584.0,0.026820432910380932
2026-07-02,84.3,86.8,81.59,82.22,46358436.0,3881029215.0,1678123584.0,0.027625162081030618
2026-07-03,80.81,89.78,80.33,85.09,47211553.0,4055659924.0,1678123584.0,0.02813353763104017
2026-07-06,84.47,85.96,76.58,76.58,47879230.0,3791204245.0,1678123584.0,0.02853140880475225
2026-07-07,77.18,79.89,72.42,74.3,45149298.0,3414346690.0,1678123584.0,0.026904632311037232
2026-07-08,75.32,78.69,72.06,72.74,45769733.0,3463936417.0,1678123584.0,0.027274351803639272
2026-07-09,74.92,76.17,70.01,74.75,53908817.0,3954334493.0,1678123584.0,0.03212446181794439
2026-07-10,74.74,78.08,70.5,70.89,52303681.0,3917563037.0,1678123584.0,0.03116795538700921
2026-07-13,69.48,71.68,65.88,66.64,50758896.0,3480329927.0,1678123584.0,0.030247412338375194
2026-07-14,66.6,72.92,65.31,72.35,50760266.0,3552139157.0,1678123584.0,0.03024822872640112
2026-07-15,72.29,74.0,67.39,67.62,37788555.0,2624730145.0,1678123584.0,0.022518338554021536
2026-07-16,65.0,65.88,60.86,60.86,48791873.0,3069865722.0,1678123584.0,0.02907525611653641
2026-07-17,59.75,60.75,54.77,55.85,62010525.0,3524907657.0,1678123584.0,0.036952299336733475
2026-07-20,58.01,59.31,50.27,50.28,57750807.0,3058172973.0,1678123584.0,0.034413917753509146
2026-07-21,50.94,54.32,45.25,53.63,74889775.0,3743903613.0,1678123584.0,0.044627091660014474
2026-07-22,52.5,55.24,49.41,50.08,51393778.0,2691832155.0,1678123584.0,0.030625740851276898
2026-07-23,50.18,53.18,49.05,50.1,39143655.0,1996461591.0,1678123584.0,0.02332584761528505
2026-07-24,48.96,50.27,46.9,47.22,36271101.0,1745718075.0,1678123584.0,0.021614082148552892
2026-07-27,47.56,51.94,47.21,51.94,45841544.0,2265856844.0,1678123584.0,0.02731714424198212
2026-07-28,50.0,50.37,46.75,46.75,42264325.0,2025999800.0,1678123584.0,0.025185466316645245
2026-07-29,45.95,46.69,42.22,43.62,75899922.0,3345345122.0,1678123584.0,0.04522904196309775
2026-07-30,43.55,44.62,40.48,42.33,68750608.0,2930889802.0,1678123584.0,0.0409687395228217
2026-07-31,46.56,46.56,43.06,43.14,67696931.0,3044353811.0,1678123584.0,0.04034084953304607
2026-08-03,42.8,43.22,40.06,40.34,45132840.0,1857888487.0,1678123584.0,0.026894824928460095
2026-08-04,41.05,44.37,40.65,44.37,40262921.0,1735950960.0,1678123584.0,0.023992822330777756
2026-08-05,45.16,48.81,44.46,48.81,56482348.0,2649229278.0,1678123584.0,0.03365803838199321
2026-08-06,48.76,52.11,47.68,51.52,77466449.0,3905074296.0,1678123584.0,0.046162541149293565
2026-08-07,52.1,56.67,51.21,56.56,85332655.0,4656491916.0,1678123584.0,0.0508500421623298
2026-08-10,58.82,59.5,54.73,56.84,75739295.0,4292716067.0,1678123584.0,0.04513332374452822
2026-08-11,55.21,57.97,53.81,56.77,54611502.0,3073802722.0,1678123584.0,0.03254319438728537
2026-08-12,56.11,58.9,56.0,57.0,49875072.0,2856519683.0,1678123584.0,0.029720738374415218
2026-08-13,57.6,59.05,55.5,55.76,51597020.0,2976639870.0,1678123584.0,0.030746853504682047
2026-08-14,55.62,60.95,55.54,59.93,60652356.0,3590141282.0,1678123584.0,0.036142961447111155
